id,name,address,latitude,longitude,review_count,rating,zipcode
03-WCL7HaShHkS5kAk6lVg,Otafuku,"220 E 9th St, New York, NY 10003",40.7295101,-73.9882538,448,3.5,10003
QpPcrp2hQQ5KUg_X6SIirA,Tanoshi Tei,"1374 York Ave, New York, NY 10021",40.767587,-73.952844,4,4.0,10021
_FICyzFLQxR7N62I6qU94A,KanaHashi,"981 Manhattan Ave, Brooklyn, NY 11222",40.732615,-73.954978,21,4.5,11222
UqR0FxuZ5VPSYL5N4bbxMw,Taste of Tokyo,"60 Beaver St, New York, NY 10004",40.70512,-74.00967,123,3.0,10004
Gg3heBdQQ9Wr03icYIaIQA,Kobe Sushi,"1472 York Ave, New York, NY 10075",40.77077,-73.95066,119,3.5,10075
SXi6lU3TF15BhXkTJ5cTFQ,Sakura 4,"64-19 Myrtle Ave, Glendale, NY 11385",40.70123,-73.89176,120,3.0,11385
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,"121 Ludlow St, New York, NY 10002",40.71971,-73.98881,2,5.0,10002
G4qZvheX74VwYvek7I8iQg,Buntopia,"994 Broadway, Brooklyn, NY 11221",40.69598,-73.933975,80,4.5,11221
AT8y2hH3zcALOhJPzb_hiw,Kiku Asian Bistro,"163 5th Ave, Brooklyn, NY 11217",40.6773918723076,-73.9796559261496,216,3.5,11217
P6lp4sbzK29yQAMnEqe9dA,Rockmeisha,"11 Barrow St, New York, NY 10014",40.7325636,-74.0024582,167,3.5,10014
7ShtxVe1ecYSjbKysm0T_A,Narita Japanese Cuisine,"107-08 70th Rd, Forest Hills, NY 11375",40.7207696997636,-73.8455943382979,206,3.0,11375
Xk2zYFCknLOIZRv8T9z-Dw,Sakura Tokyo,"604 Nostrand Ave, Brooklyn, NY 11216",40.6779,-73.94989,191,3.0,11216
ykf5siP-2CXY3leFbeeabQ,An'Nam,"234 W 48th St, New York, NY 10036",40.7605285644531,-73.9863891601562,195,4.0,10036
pe0kLJDb7DEWSKCbOS8D2g,Otaiko Hibachi & Sushi Lounge,"125 Lefante Way, Bayonne, NJ 07002",40.66791160879,-74.1027513470826,134,4.0,07002
eA64YkTdF9QZwrPtXBBSkw,Tokyo Market,"33-15 Broadway, Astoria, NY 11106",40.7609666,-73.9232092,5,3.5,11106
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,"3183 Broadway, New York, NY 10027",40.8154774,-73.9587672,943,4.0,10027
-ZMnUfTTjLEfUt4PbQGqgA,Boru Boru,"774 Amsterdam Ave, New York, NY 10025",40.7954,-73.969779,21,4.0,10025
zQvjlzYDx1srnYO_zXHjYg,Sapporo Sushi House,"1650 Richmond Ave, Ste 13, Staten Island, NY 10314",40.60823,-74.16285,75,3.5,10314
dxHn9Zk17fiY-9CvydZdgg,South Street Fish & Ramen Co,"219 Washington St, Hoboken, NJ 07030",40.739314084913,-74.0301266666666,51,4.5,07030
f0CAuvkgAByWo4ceT3u9uw,Kobeyaki,"110 W 40th St, New York, NY 10018",40.753673,-73.985623,267,3.5,10018
2C2xXOJUvvWfNSw0nlcg4w,Kyoto Sushi V,"418 Forest Ave, Staten Island, NY 10301",40.63074,-74.10327,37,3.5,10301
pZMxOkuYVq_Q5QYTGA8LEA,Ten-Ichi Ramen,"382 7th Ave, Park Slope, NY 11215",40.665432,-73.983059,140,4.0,11215
GBk_i2qnjMtQIt_ntJpzbw,Ramen Andante,"255 Berry St, Brooklyn, NY 11249",40.7154160259023,-73.96236743779,10,4.5,11249
wqsHsMl_l-3R_L23Qf5d4A,Ramen Ramen,"9 Broadway, New York, NY 10004",40.7051706,-74.0140126,22,3.5,10004
4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,"196 Jericho Tpke, Floral Park, NY 11001",40.72834,-73.70372,268,4.5,11001
aIPbIdP2l9cWxVdtIRwYrA,Sushi Me,"14-18 150th St, Whitestone, NY 11357",40.7882856,-73.8138317,17,4.5,11357
0FOE_TW-91b9wN661lZMyQ,mokbar,"75 9th Ave, New York, NY 10011",40.74222,-74.00466,469,3.5,10011
q2zD96VKoLobG_8_u21LaA,勝面 Sheng Ramen,"36-36 Prince St, Ste 102, Flushing, NY 11354",40.7610292819698,-73.8330371441803,172,4.0,11354
NiosoLeT66--O2BOUlI_GA,Bay Sushi,"29 Bay Ridge Ave, Brooklyn, NY 11220",40.638618,-74.034637,60,4.5,11220
ciJkcDZ5kCh5D0wWyvvipw,Mura,"369 5th Ave, Brooklyn, NY 11215",40.671123,-73.984306,143,3.5,11215
F3-lTIXR9cV3Ajh3Wf95Ww,Megu,"355 W 16th St, New York, NY 10011",40.7421895,-74.0038627,198,3.5,10011
PuiSQqVdC38FhwXtWOPJzw,251 Ginza Sushi,"251 E 35th St, New York, NY 10016",40.745938977155,-73.975854889858,194,4.0,10016
jplPyiAUcDhFasdqozSnEA,sushi AMANE,"245 E 44th St, New York, NY 10017",40.75157,-73.97172,29,4.5,10017
eX1l0ZlqaHbkWz5dOmPt4A,Fuji East,"455 Main St, New York, NY 10044",40.759060669975,-73.9523682767591,108,3.0,10044
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,"246 Main St, Fort Lee, NJ 07024",40.8517265319824,-73.9721984863281,181,4.5,07024
etIbdlTKz2yLkvr9MWNPvw,Sushi Island,"87-18 Queens Blvd, Elmhurst, NY 11373",40.7349699,-73.87586,293,3.5,11373
wJwbAYEyD_sTJsn_3KL8oQ,Yaya Tea Garden,"284 3rd Ave, New York, NY 10010",40.73844,-73.98378,32,4.0,10010
frjMUU8VpT6Ou0y7TWEgYw,Hana,"10-12 W 51st St, New York, NY 10111",40.7595357525026,-73.9776032938552,2,4.0,10111
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,"232 E 53rd St, New York, NY 10022",40.7570162692229,-73.9681779883895,247,3.5,10022
lAe8o_RXnUSFYzBV8hZkYA,Shiro of Japan,"8040 Cooper Ave, Glendale, NY 11385",40.7094144437171,-73.8684068146203,206,3.5,11385
bLDHO08mO_OMNMBW9gdetw,MoMo Sushi,"239 Park Ave S, New York, NY 10003",40.737925,-73.987855,130,3.5,10003
YDcm61sM_BP_FKmFLgoPAw,Ohana,"500 City Island Ave, Bronx, NY 10464",40.85233,-73.78896,108,3.5,10464
CKBku3Flj5Nh8VA6ZH-q2w,Sake Sushi,"328 Church Ave, Brooklyn, NY 11218",40.6437389249072,-73.9771047300375,154,3.5,11218
G9SWgxH65OBQaJaE8dHkbw,Zest Ramen,"112 Eldridge St, New York, NY 10002",40.71816,-73.99186,73,4.5,10002
P8YbK6_2TnXHojrs0ycisg,Ninja New York,"25 Hudson St, New York, NY 10013",40.71673,-74.0093,1505,3.5,10013
tEKxAitFfYl4uYexZtiNNw,Mitoushi Sushi Asian Fusion,"2478 Coney Island Ave, Brooklyn, NY 11223",40.5965,-73.96146,47,3.5,11223
